Id;Measure;KenmerkenVanHuishoudens;InkomensgrensHuishouden;DuurInkomenspositie;Perioden;Value;StringValue;ValueAttribute
3234;1050010_1;1017880;A043007;A028724;2020JJ00;3,1;;None
3235;1050010_2;1017880;A043007;A028724;2020JJ00;0,4;;None
3236;1050010_1;1017880;A043007;A028724;2021JJ00;2,8;;None
3237;1050010_2;1017880;A043007;A028724;2021JJ00;0,4;;None
3238;1050010_1;1017880;A043007;A028724;2022JJ00;2,5;;None
3239;1050010_2;1017880;A043007;A028724;2022JJ00;0,3;;None
3240;1050010_1;1017880;A043007;A028724;2023JJ00;2,3;;None
3241;1050010_2;1017880;A043007;A028724;2023JJ00;0,3;;None
3242;1050010_1;1017880;A043007;A028724;2024JJ00;2,3;;None
3243;1050010_2;1017880;A043007;A028724;2024JJ00;0,3;;None
3244;1050010_1;1017880;A043008;A028721;2011JJ00;16;;None
3245;1050010_2;1017880;A043008;A028721;2011JJ00;2,5;;None
3246;1050010_1;1017880;A043008;A028721;2012JJ00;17,7;;None
3247;1050010_2;1017880;A043008;A028721;2012JJ00;2,7;;None
3248;1050010_1;1017880;A043008;A028721;2013JJ00;19,1;;None
3249;1050010_2;1017880;A043008;A028721;2013JJ00;2,9;;None
3250;1050010_1;1017880;A043008;A028721;2014JJ00;18,8;;None
3251;1050010_2;1017880;A043008;A028721;2014JJ00;2,8;;None
3252;1050010_1;1017880;A043008;A028721;2015JJ00;19,1;;None
3253;1050010_2;1017880;A043008;A028721;2015JJ00;2,9;;None
3254;1050010_1;1017880;A043008;A028721;2016JJ00;18,2;;None
3255;1050010_2;1017880;A043008;A028721;2016JJ00;2,7;;None
3256;1050010_1;1017880;A043008;A028721;2017JJ00;16,8;;None
3257;1050010_2;1017880;A043008;A028721;2017JJ00;2,4;;None
3258;1050010_1;1017880;A043008;A028721;2018JJ00;15,7;;None
3259;1050010_2;1017880;A043008;A028721;2018JJ00;2,2;;None
3260;1050010_1;1017880;A043008;A028721;2019JJ00;15,1;;None
3261;1050010_2;1017880;A043008;A028721;2019JJ00;2,1;;None
3262;1050010_1;1017880;A043008;A028721;2020JJ00;15,4;;None
3263;1050010_2;1017880;A043008;A028721;2020JJ00;2,1;;None
3264;1050010_1;1017880;A043008;A028721;2021JJ00;13,9;;None
3265;1050010_2;1017880;A043008;A028721;2021JJ00;1,9;;None
3266;1050010_1;1017880;A043008;A028721;2022JJ00;12,7;;None
3267;1050010_2;1017880;A043008;A028721;2022JJ00;1,7;;None
